codigo_mun_i,codigo_mun_j,cij_def
5686,5240,0.3898948
5686,5250,1
5686,5264,0.0891583
5686,5266,0.2278781
5686,5282,0.4356629
5686,5284,0.6519486
5686,5306,0.4975631
5686,5308,0.1689646
5686,5310,0.3165593
5686,5313,0.4046359
5686,5315,0.3118603
5686,5318,0.2506503
5686,5321,0.4707239
5686,5347,0.4207386
5686,5353,0.6536932
5686,5360,0.2132942
5686,5361,0.5984933
5686,5364,0.8392256
5686,5368,0.6603914
5686,5376,0.3981419
5686,5380,0.2451176
5686,5390,0.4315636
5686,5400,0.4575421
5686,5411,0.4944108
5686,5425,0.5898043
5686,5440,0.3037248
5686,5467,0.3902588
5686,5475,1
5686,5480,0.8438846
5686,5483,0.9198864
5686,5490,1
5686,5495,0.982098
5686,5501,0.5358291
5686,5541,0.397601
5686,5543,0.9781334
5686,5576,0.6916267
5686,5579,0.8375294
5686,5585,0.9104356
5686,5591,0.6917992
5686,5604,0.9175988
5686,5607,0.3509554
5686,5615,0.2841377
5686,5628,0.6785164
5686,5631,0.2397396
5686,5642,0.6506966
5686,5647,0.2793245
5686,5649,0.6617172
5686,5652,0.4777715
5686,5656,0.3262016
5686,5658,0.2331629
5686,5659,1
5686,5660,0.5466225
5686,5664,0.2053388
5686,5665,1
5686,5667,0.5087731
5686,5670,0.407096
5686,5674,0.3352925
5686,5679,0.3630576
5686,5686,0
5686,5690,0.292439
5686,5697,0.3272622
5686,5736,0.9764414
5686,5756,0.7331418
5686,5761,0.3761784
5686,5789,0.5895097
5686,5790,0.4144002
5686,5792,0.6332891
5686,5809,0.4501325
5686,5819,0.4273085
5686,5837,1
5686,5842,0.6062605
5686,5847,0.7857975
5686,5854,0.2434975
5686,5856,0.544537
5686,5858,0.6860501
5686,5861,0.4578388
5686,5873,0.8562352
5686,5885,0.5992172
5686,5887,0.1449958
5686,5890,0.4283333
5686,5893,1
5686,5895,1
5690,5001,0.2186236
5690,5002,0.6556667
5690,5004,0.8636875
5690,5021,0.1188287
5690,5030,0.4235301
5690,5031,0.636713
5690,5034,0.7908713
5690,5036,0.4505787
5690,5038,0.5296042
5690,5040,0.8138634
5690,5042,0.4524028
5690,5044,0.5959584
5690,5045,1
5690,5051,1
5690,5055,1
5690,5059,0.5547106
5690,5079,0.1469676
5690,5086,0.4955394
5690,5088,0.2102488
5690,5091,0.8669398
5690,5093,0.8878843
5690,5101,0.7183312
5690,5107,0.7088495
5690,5113,0.5773889
5690,5120,0.7852824
5690,5125,0.6958588
5690,5129,0.2870197
5690,5134,0.5754954
5690,5138,0.623912
5690,5142,0.4340857
5690,5145,0.7303866
5690,5147,1
5690,5148,0.3943518
5690,5150,0.3592315
5690,5154,0.7800386
5690,5172,1
5690,5190,0.1243333
5690,5197,0.4818287
5690,5206,0.2257801
5690,5209,0.7357106
5690,5212,0.1941049
5690,5234,0.8055463
5690,5237,0.2443565
5690,5240,0.463125
5690,5250,1
5690,5264,0.3875463
5690,5266,0.256412
5690,5282,0.5134699
5690,5284,0.7513843
5690,5306,0.5808495
5690,5308,0.2000926
5690,5310,0.2880093
5690,5313,0.4466597
5690,5315,0.4713889
5690,5318,0.2817782
5690,5321,0.3065301
5690,5347,0.4970532
5690,5353,0.7533032
5690,5360,0.2396332
5690,5361,0.9610834
5690,5364,0.9573889
5690,5368,0.7606714
5690,5376,0.4292698
5690,5380,0.2736516
5690,5390,0.5089607
5690,5400,0.537537
5690,5411,0.5804954
5690,5425,0.3915023
5690,5440,0.3348527
5690,5467,0.4635254
5690,5475,1
5690,5480,0.9625139
5690,5483,1
5690,5490,1
5690,5495,1
5690,5501,0.5330486
5690,5541,0.3879282
5690,5543,1
5690,5576,0.7950301
5690,5579,0.6082575
5690,5585,0.8592315
5690,5591,0.7952199
5690,5604,0.8069143
5690,5607,0.4202917
5690,5615,0.3126717
5690,5628,0.7843078
5690,5631,0.2682735
5690,5642,0.7500069
5690,5647,0.6099977
5690,5649,0.4068329
5690,5652,0.5597893
5690,5656,0.3930625
5690,5658,0.55922
5690,5659,1
5690,5660,0.6085649
5690,5664,0.3141225
5690,5665,1
5690,5667,0.2505579
5690,5670,0.1315
5690,5674,0.3645046
5690,5679,0.4336042
5690,5686,0.292439
5690,5690,0
5690,5697,0.3583902
5690,5736,0.7962226
5690,5756,0.7709428
5690,5761,0.448037
5690,5789,0.6827013
5690,5790,0.6886679
5690,5792,0.7308588
5690,5809,0.5293865
5690,5819,0.7727801
5690,5837,1
5690,5842,0.7011273
5690,5847,0.8986181
5690,5854,0.570588
5690,5856,0.6332315
5690,5858,0.5522107
5690,5861,0.5378634
5690,5873,0.9760996
5690,5885,0.4566945
5690,5887,0.418003
5690,5890,0.2684861
5690,5893,1
5690,5895,1
5697,5001,0.1505591
5697,5002,0.3892656
5697,5004,0.704032
5697,5021,0.3410627
5697,5030,0.3038889
5697,5031,0.7647874
5697,5034,0.7085754
5697,5036,0.3284785
5697,5038,0.5562037
5697,5040,0.8101978
5697,5042,0.3301368
5697,5044,0.4606418
5697,5045,0.9502276
5697,5051,1
5697,5055,0.64202650000000006
5697,5059,0.4231439
5697,5079,0.2307239
5697,5086,0.4246885
5697,5088,0.1483951
5697,5091,0.7069886
5697,5093,0.726029
5697,5101,0.6361321
5697,5107,0.6792319
5697,5113,0.4405808
5697,5120,0.7486196
5697,5125,0.5514604
5697,5129,0.2126427
5697,5134,0.5580008
5697,5138,0.4860543
5697,5142,0.6944675
5697,5145,0.5828493
5697,5147,0.993085
5697,5148,0.0719802
5697,5150,0.5125315
5697,5154,0.8188715
5697,5172,0.9523464
5697,5190,0.4128745
5697,5197,0.0874179
5697,5206,0.2576747
5697,5209,0.5876894
5697,5212,0.1360494
5697,5234,0.6511763
5697,5237,0.2569655
5697,5240,0.3398843
5697,5250,1
5697,5264,0.3871381
5697,5266,0.1820351
5697,5282,0.3856524
5697,5284,0.6019381
5697,5306,0.4475526
5697,5308,0.1905808
5697,5310,0.4417403
5697,5313,0.0851557
5697,5315,0.6144928
5697,5318,0.0904419
5697,5321,0.160423
5697,5347,0.3707281
5697,5353,0.6036826
5697,5360,0.1709776
5697,5361,0.9085353
5697,5364,0.7892151
5697,5368,0.6103809
5697,5376,0.152641
5697,5380,0.1992747
5697,5390,0.381553
5697,5400,0.1869844
5697,5411,0.4465846
5697,5425,0.6557554
5697,5440,0.0400084
5697,5467,0.3298842
5697,5475,1
5697,5480,0.7938741
5697,5483,0.6483207
5697,5490,1
5697,5495,1
5697,5501,0.4034512
5697,5541,0.1118624
5697,5543,0.9528536
5697,5576,0.6416161
5697,5579,0.7038909
5697,5585,0.5909533
5697,5591,0.372319
5697,5604,0.9835501
5697,5607,0.1693119
5697,5615,0.0593461
5697,5628,0.6318687
5697,5631,0.1938966
5697,5642,0.6006861
5697,5647,0.5893666
5697,5649,0.3424663
5697,5652,0.1582913
5697,5656,0.2761911
5697,5658,0.543205
5697,5659,1
5697,5660,0.2271422
5697,5664,0.2885396
5697,5665,1
5697,5667,0.3076494
5697,5670,0.4730471
5697,5674,0.1284596
5697,5679,0.3130471
5697,5686,0.3272622
5697,5690,0.3583902
5697,5697,0
5697,5736,1
5697,5756,0.4629019
5697,5761,0.3261679
5697,5789,0.5394992
5697,5790,0.7244381
5697,5792,0.5832787
5697,5809,0.400122
5697,5819,0.7373506
5697,5837,1
5697,5842,0.55625
5697,5847,0.735787
5697,5854,0.5535395
5697,5856,0.4945265
5697,5858,0.7520012
5697,5861,0.4078283
5697,5873,0.8062248
5697,5885,0.6651683
5697,5887,0.4550337
5697,5890,0.4942845
5697,5893,1
5697,5895,1
5736,5001,0.7986218
5736,5002,1
5736,5004,1
5736,5021,0.9039267
5736,5030,1
5736,5031,0.6098884
5736,5034,1
5736,5036,1
5736,5038,1
5736,5040,0.9949052
5736,5042,1
5736,5044,1
5736,5045,1
5736,5051,1
5736,5055,1
5736,5059,1
5736,5079,0.8309532
5736,5086,1
5736,5088,0.8372357
5736,5091,1
5736,5093,1
5736,5101,1
5736,5107,1
5736,5113,1
5736,5120,1
5736,5125,1
5736,5129,0.9140084
5736,5134,1
5736,5138,1
5736,5142,0.6676199
5736,5145,1
5736,5147,1
5736,5148,1
5736,5150,0.9078513
5736,5154,0.8285648
5736,5172,1
5736,5190,0.6766309
5736,5197,1
5736,5206,0.9456544
5736,5209,1
5736,5212,0.8206983
5736,5234,1
5736,5237,0.9064225
5736,5240,1
5736,5250,0.5802294
5736,5264,1
5736,5266,0.8833641
5736,5282,1
5736,5284,1
5736,5306,1
5736,5308,0.8840804
5736,5310,0.8385227
5736,5313,1
5736,5315,0.9613383
5736,5318,0.965766
5736,5321,1
5736,5347,1
5736,5353,1
5736,5360,0.8183352
5736,5361,1
5736,5364,1
5736,5368,1
5736,5376,1
5736,5380,0.9005479
5736,5390,1
5736,5400,1
5736,5411,1
5736,5425,0.5022349
5736,5440,1
5736,5467,1
5736,5475,1
5736,5480,1
5736,5483,1
5736,5490,1
5736,5495,1
5736,5501,1
5736,5541,1
5736,5543,1
5736,5576,1
5736,5579,0.6901032
5736,5585,0.9823421
5736,5591,1
5736,5604,0.0589773
5736,5607,1
5736,5615,0.9396605
5736,5628,1
5736,5631,0.8951601
5736,5642,1
5736,5647,1
5736,5649,1
5736,5652,1
5736,5656,1
5736,5658,1
5736,5659,1
5736,5660,1
5736,5664,0.9987689
5736,5665,1
5736,5667,0.9340867
5736,5670,0.7073569
5736,5674,1
5736,5679,1
5736,5686,0.9764414
5736,5690,0.7962226
5736,5697,1
5736,5736,0
5736,5756,1
5736,5761,1
5736,5789,1
5736,5790,1
5736,5792,1
5736,5809,1
5736,5819,1
5736,5837,1
5736,5842,1
5736,5847,1
5736,5854,1
5736,5856,1
5736,5858,0.303872
5736,5861,1
5736,5873,1
5736,5885,0.3841077
5736,5887,1
5736,5890,0.557803
5736,5893,0.9515783
5736,5895,0.4151978
5756,5001,0.4475054
5756,5002,0.2570728
5756,5004,1
5756,5021,0.7599789
5756,5030,0.6058965
5756,5031,1
5756,5034,0.8312521
5756,5036,0.6695476
5756,5038,0.9672411
5756,5040,1
5756,5042,0.692016
5756,5044,0.8225105
5756,5045,1
5756,5051,1
5756,5055,0.1870349
5756,5059,0.7622474
5756,5079,0.6365867
5756,5086,0.8349326
5756,5088,0.5184085
5756,5091,0.8957113
5756,5093,0.953266
5756,5101,0.8245581
5756,5107,1
5756,5113,0.8024811
5756,5120,1
5756,5125,0.9132281
5756,5129,0.5274324
5756,5134,0.9690005
5756,5138,0.8479777
5756,5142,1
5756,5145,0.6568456
5756,5147,1
5756,5148,0.3942677
5756,5150,0.9259617
5756,5154,1
5756,5172,1
5756,5190,0.8246295
5756,5197,0.5439646
5756,5206,0.6676978
5756,5209,0.815362
5756,5212,0.5159259
5756,5234,1
5756,5237,0.6700736
5756,5240,0.7111427
5756,5250,1
5756,5264,0.796896
5756,5266,0.4944811
5756,5282,0.6218413
5756,5284,0.9638488
5756,5306,0.8107324
5756,5308,0.5964457
5756,5310,0.8489521
5756,5313,0.5411721
5756,5315,1
5756,5318,0.5011721
5756,5321,0.6228156
5756,5347,0.7159911
5756,5353,0.7941835
5756,5360,0.4615349
5756,5361,1
5756,5364,0.8806986
5756,5368,0.6504524
5756,5376,0.3506881
5756,5380,0.5140142
5756,5390,0.4653956
5756,5400,0.2767045
5756,5411,0.8081713
5756,5425,1
5756,5440,0.4673737
5756,5467,0.5163994
5756,5475,1
5756,5480,1
5756,5483,0.1923843
5756,5490,1
5756,5495,1
5756,5501,0.7653093
5756,5541,0.5614647
5756,5543,1
5756,5576,0.7123716
5756,5579,1
5756,5585,1
5756,5591,0.8273695
5756,5604,1
5756,5607,0.4261321
5756,5615,0.4022723
5756,5628,0.9917465
5756,5631,0.5086342
5756,5642,0.7891456
5756,5647,1
5756,5649,0.7975947
5756,5652,0.6123905
5756,5656,0.6387836
5756,5658,0.9542403
5756,5659,1
5756,5660,0.6805955
5756,5664,0.6957533
5756,5665,1
5756,5667,0.7709554
5756,5670,0.8852272
5756,5674,0.7691182
5756,5679,0.4608228
5756,5686,0.7331418
5756,5690,0.7709428
5756,5697,0.4629019
5756,5736,1
5756,5756,0
5756,5761,0.6890277
5756,5789,0.617702
5756,5790,1
5756,5792,0.6701262
5756,5809,0.7007197
5756,5819,1
5756,5837,1
5756,5842,0.9182112
5756,5847,1
5756,5854,0.9644992
5756,5856,0.5693098
5756,5858,1
5756,5861,0.6883186
5756,5873,1
5756,5885,1
5756,5887,0.8622348
5756,5890,0.9059196
5756,5893,1
5756,5895,1
5761,5001,0.1470638
5761,5002,0.5664838
5761,5004,0.4979144
5761,5021,0.5414097
5761,5030,0.3343472
5761,5031,0.8950741
5761,5034,0.6745203
5761,5036,0.3613958
5761,5038,0.6656319
5761,5040,0.9450254
5761,5042,0.0866296
5761,5044,0.2301852
5761,5045,0.7206095
5761,5051,1
5761,5055,0.9595162
5761,5059,0.4655278
5761,5079,0.2796401
5761,5086,0.3248773
5761,5088,0.1833391
5761,5091,0.7386204
5761,5093,0.676831
5761,5101,0.6019802
5761,5107,0.8009629
5761,5113,0.2116157
5761,5120,0.8773958
5761,5125,0.3300856
5761,5129,0.2127006
5761,5134,0.6676087
5761,5138,0.2581389
5761,5142,0.8177222
5761,5145,0.6412038
5761,5147,0.7417024
5761,5148,0.3621296
5761,5150,0.6175926
5761,5154,0.8605421
5761,5172,0.7009637
5761,5190,0.5079699
5761,5197,0.4463843
5761,5206,0.4443703
5761,5209,0.6073912
5761,5212,0.1937095
5761,5234,0.4397731
5761,5237,0.3364699
5761,5240,0.2191227
5761,5250,1
5761,5264,0.3914329
5761,5266,0.182093
5761,5282,0.424287
5761,5284,0.3856111
5761,5306,0.2150764
5761,5308,0.2394971
5761,5310,0.5397222
5761,5313,0.4438958
5761,5315,0.72975
5761,5318,0.249556
5761,5321,0.5165903
5761,5347,0.4078704
5761,5353,0.6249838
5761,5360,0.171031
5761,5361,0.9122454
5761,5364,0.8290694
5761,5368,0.6895833
5761,5376,0.3486721
5761,5380,0.1993325
5761,5390,0.4197778
5761,5400,0.4578611
5761,5411,0.1877616
5761,5425,0.7751389
5761,5440,0.3026305
5761,5467,0.3743426
5761,5475,1
5761,5480,0.5967407
5761,5483,0.9664398
5761,5490,1
5761,5495,1
5761,5501,0.1403148
5761,5541,0.4361574
5761,5543,0.8696783
5761,5576,0.6667106
5761,5579,0.9545138
5761,5585,0.9982662
5761,5591,0.7597755
5761,5604,1
5761,5607,0.331081
5761,5615,0.2831346
5761,5628,0.3915741
5761,5631,0.1939545
5761,5642,0.6216875
5761,5647,0.5787199
5761,5649,0.6631229
5761,5652,0.5243449
5761,5656,0.0683241
5761,5658,0.4738033
5761,5659,1
5761,5660,0.600081
5761,5664,0.2536322
5761,5665,1
5761,5667,0.6785393
5761,5670,0.5741597
5761,5674,0.3725185
5761,5679,0.3444213
5761,5686,0.3761784
5761,5690,0.448037
5761,5697,0.3261679
5761,5736,1
5761,5756,0.6890277
5761,5761,0
5761,5789,0.5935185
5761,5790,0.7764899
5761,5792,0.6025394
5761,5809,0.4402037
5761,5819,0.5969236
5761,5837,0.8945332
5761,5842,0.3353541
5761,5847,0.5328449
5761,5854,0.6627014
5761,5856,0.5440486
5761,5858,0.8810092
5761,5861,0.4486805
5761,5873,0.6103264
5761,5885,0.785493
5761,5887,0.5058249
5761,5890,0.5975208
5761,5893,1
5761,5895,1
5789,5001,0.3185381
5789,5002,0.5026574
5789,5004,1
5789,5021,0.7760741
5789,5030,0.4116088
5789,5031,1
5789,5034,0.2695897
5789,5036,0.499588
5789,5038,0.9002963
5789,5040,1
5789,5042,0.7527894
5789,5044,0.5846111
5789,5045,1
5789,5051,1
5789,5055,0.8813311
5789,5059,0.7012292
5789,5079,0.4929714
5789,5086,0.755257
5789,5088,0.3788927
5789,5091,0.4381343
5789,5093,0.6080648
5789,5101,0.4189078
5789,5107,1
5789,5113,0.8777755
5789,5120,1
5789,5125,0.9165463
5789,5129,0.2935976
5789,5134,0.9022731
5789,5138,0.9242986
5789,5142,1
5789,5145,0.2485116
5789,5147,1
5789,5148,0.5545202
5789,5150,0.852257
5789,5154,1
5789,5172,1
5789,5190,0.7426342
5789,5197,0.6810486
5789,5206,0.6790347
5789,5209,0.4558912
5789,5212,0.3892631
5789,5234,1
5789,5237,0.5711342
5789,5240,0.6086065
5789,5250,1
5789,5264,0.7143241
5789,5266,0.3274209
5789,5282,0.30425
5789,5284,1
5789,5306,0.8812361
5789,5308,0.4528283
5789,5310,0.7719699
5789,5313,0.6785602
5789,5315,0.9644144
5789,5318,0.4628872
5789,5321,0.7488379
5789,5347,0.553794
5789,5353,0.367713
5789,5360,0.2993394
5789,5361,1
5789,5364,0.3394329
5789,5368,0.167169
5789,5376,0.4774579
5789,5380,0.320733
5789,5390,0.1767315
5789,5400,0.6000463
5789,5411,0.8808819
5789,5425,1
5789,5440,0.5159616
5789,5467,0.3607963
5789,5475,1
5789,5480,1
5789,5483,0.8882546
5789,5490,1
5789,5495,1
5789,5501,0.8334352
5789,5541,0.6708218
5789,5543,1
5789,5576,0.2334213
5789,5579,1
5789,5585,1
5789,5591,0.9944398
5789,5604,1
5789,5607,0.4914421
5789,5615,0.4786882
5789,5628,1
5789,5631,0.3225636
5789,5642,0.4282685
5789,5647,0.9367754
5789,5649,0.8726494
5789,5652,0.7590092
5789,5656,0.5385439
5789,5658,0.8859977
5789,5659,1
5789,5660,0.8347453
5789,5664,0.5495728
5789,5665,1
5789,5667,0.9132037
5789,5670,0.8088241
5789,5674,0.6071829
5789,5679,0.2562847
5789,5686,0.5895097
5789,5690,0.6827013
5789,5697,0.5394992
5789,5736,1
5789,5756,0.617702
5789,5761,0.5935185
5789,5789,0
5789,5790,0.9860164
5789,5792,0.2963426
5789,5809,0.5148634
5789,5819,1
5789,5837,1
5789,5842,1
5789,5847,0.8494699
5789,5854,0.8973657
5789,5856,0.154794
5789,5858,1
5789,5861,0.364412
5789,5873,1
5789,5885,1
5789,5887,0.7153514
5789,5890,0.8321851
5789,5893,1
5789,5895,1
5790,5001,0.5291115
5790,5002,0.9636806
5790,5004,1
5790,5021,0.7712269
5790,5030,0.753247
5790,5031,0.8937374
5790,5034,1
5790,5036,0.7790992
5790,5038,0.3902904
5790,5040,0.6432197
5790,5042,0.7794781
5790,5044,0.9099727
5790,5045,1
5790,5051,0.9703556
5790,5055,1
5790,5059,0.8717992
5790,5079,0.5619487
5790,5086,0.6965824
5790,5088,0.5457928
5790,5091,1
5790,5093,1
5790,5101,1
5790,5107,0.3718245
5790,5113,0.8899431
5790,5120,0.0323274
5790,5125,1
5790,5129,0.6225656
5790,5134,0.3913426
5790,5138,0.9354398
5790,5142,1
5790,5145,1
5790,5147,1
5790,5148,0.7603598
5790,5150,0.5584806
5790,5154,0.161061
5790,5172,1
5790,5190,0.7423548
5790,5197,0.7949263
5790,5206,0.6830786
5790,5209,1
5790,5212,0.5292554
5790,5234,1
5790,5237,0.4948885
5790,5240,0.7986047
5790,5250,0.6132681
5790,5264,0.5009954
5790,5266,0.5919213
5790,5282,0.8347328
5790,5284,1
5790,5306,0.8981944
5790,5308,0.5661427
5790,5310,0.6209911
5790,5313,0.7921338
5790,5315,0.5368602
5790,5318,0.6478283
5790,5321,0.8678577
5790,5347,0.8255429
5790,5353,1
5790,5360,0.5493109
5790,5361,0.8793035
5790,5364,1
5790,5368,1
5790,5376,0.7946254
5790,5380,0.6091049
5790,5390,0.8296022
5790,5400,0.8484112
5790,5411,0.7729861
5790,5425,0.9848632
5790,5440,0.7009007
5790,5467,0.7882997
5790,5475,1
5790,5480,1
5790,5483,1
5790,5490,1
5790,5495,0.605827
5790,5501,0.8170896
5790,5541,0.7838721
5790,5543,1
5790,5576,1
5790,5579,1
5790,5585,1
5790,5591,1
5790,5604,1
5790,5607,0.7498064
5790,5615,0.6482176
5790,5628,0.9580408
5790,5631,0.6037172
5790,5642,1
5790,5647,0.5619613
5790,5649,1
5790,5652,0.8633522
5790,5656,0.7262458
5790,5658,0.5126852
5790,5659,1
5790,5660,0.9315572
5790,5664,0.6167887
5790,5665,1
5790,5667,0.902944
5790,5670,0.8029524
5790,5674,0.8630724
5790,5679,0.7605808
5790,5686,0.4144002
5790,5690,0.6886679
5790,5697,0.7244381
5790,5736,1
5790,5756,1
5790,5761,0.7764899
5790,5789,0.9860164
5790,5790,0
5790,5792,1
5790,5809,0.8480703
5790,5819,0.7068055
5790,5837,1
5790,5842,1
5790,5847,1
5790,5854,0.1760817
5790,5856,0.9433817
5790,5858,1
5790,5861,0.8559449
5790,5873,1
5790,5885,0.9947054
5790,5887,0.2828262
5790,5890,0.8236448
5790,5893,1
5790,5895,0.6431608
5792,5001,0.3568892
5792,5002,0.5587847
5792,5004,0.9731505
5792,5021,0.8242315
5792,5030,0.3114213
5792,5031,1
5792,5034,0.2880724
5792,5036,0.3984838
5792,5038,0.9484537
5792,5040,1
5792,5042,0.5618657
5792,5044,0.3936875
5792,5045,1
5792,5051,1
5792,5055,0.9374583
5792,5059,0.5103055
5792,5079,0.5367509
5792,5086,0.8034143
5792,5088,0.4190239
5792,5091,0.3542778
5792,5093,0.4171412
5792,5101,0.2512458
5792,5107,1
5792,5113,0.6868519
5792,5120,1
5792,5125,0.7256227
5792,5129,0.3337288
5792,5134,0.9504306
5792,5138,0.733375
5792,5142,1
5792,5145,0.4425555
5792,5147,1
5792,5148,0.6192403
5792,5150,0.9004143
5792,5154,1
5792,5172,1
5792,5190,0.7907916
5792,5197,0.729206
5792,5206,0.7271922
5792,5209,0.2649676
5792,5212,0.4293942
5792,5234,0.9150092
5792,5237,0.6192917
5792,5240,0.6567639
5792,5250,1
5792,5264,0.7624815
5792,5266,0.367552
5792,5282,0.2708681
5792,5284,0.8608472
5792,5306,0.6903125
5792,5308,0.4966077
5792,5310,0.822544
5792,5313,0.7267176
5792,5315,1
5792,5318,0.5066667
5792,5321,0.799412
5792,5347,0.6019514
5792,5353,0.2406412
5792,5360,0.3363836
5792,5361,1
5792,5364,0.3860972
5792,5368,0.1429954
5792,5376,0.5819486
5792,5380,0.3608642
5792,5390,0.2328588
5792,5400,0.7144653
5792,5411,0.6899583
5792,5425,1
5792,5440,0.5597411
5792,5467,0.5027986
5792,5475,1
5792,5480,1
5792,5483,0.944382
5792,5490,1
5792,5495,1
5792,5501,0.6425116
5792,5541,0.7189791
5792,5543,1
5792,5576,0.0864861
5792,5579,1
5792,5585,1
5792,5591,1
5792,5604,1
5792,5607,0.5876852
5792,5615,0.5188194
5792,5628,0.8937708
5792,5631,0.3626948
5792,5642,0.2373449
5792,5647,0.9849329
5792,5649,0.9179735
5792,5652,0.8071666
5792,5656,0.5867014
5792,5658,0.9341551
5792,5659,1
5792,5660,0.8829027
5792,5664,0.5948969
5792,5665,1
5792,5667,0.9613611
5792,5670,0.8569815
5792,5674,0.6553403
5792,5679,0.312412
5792,5686,0.6332891
5792,5690,0.7308588
5792,5697,0.5832787
5792,5736,1
5792,5756,0.6701262
5792,5761,0.6025394
5792,5789,0.2963426
5792,5790,1
5792,5792,0
5792,5809,0.3239398
5792,5819,1
5792,5837,1
5792,5842,0.8105903
5792,5847,0.6585463
5792,5854,0.9455231
5792,5856,0.3452153
5792,5858,1
5792,5861,0.2501134
5792,5873,1
5792,5885,1
5792,5887,0.7606755
5792,5890,0.8803426
5792,5893,1
5792,5895,1
5809,5001,0.2018145
5809,5002,0.4934676
5809,5004,0.8558542
5809,5021,0.6227592
5809,5030,0.1099491
5809,5031,0.9764236
5809,5034,0.4196969
5809,5036,0.1970116
5809,5038,0.7469815
5809,5040,1
5809,5042,0.4445694
5809,5044,0.447463
5809,5045,1
5809,5051,1
5809,5055,0.9730763
5809,5059,0.1877083
5809,5079,0.3535942
5809,5086,0.6019421
5809,5088,0.2511304
5809,5091,0.4600208
5809,5093,0.4809653
5809,5101,0.347157
5809,5107,0.8823125
5809,5113,0.5695555
5809,5120,0.9587454
5809,5125,0.6880255
5809,5129,0.1658353
5809,5134,0.7489583
5809,5138,0.6160787
5809,5142,0.8990718
5809,5145,0.6610764
5809,5147,1
5809,5148,0.4360837
5809,5150,0.6989422
5809,5154,0.9261574
5809,5172,1
5809,5190,0.5893195
5809,5197,0.5277338
5809,5206,0.5257199
5809,5209,0.3287917
5809,5212,0.2615008
5809,5234,0.7977129
5809,5237,0.4178194
5809,5240,0.4552917
5809,5250,1
5809,5264,0.5610093
5809,5266,0.1996586
5809,5282,0.213919
5809,5284,0.7435509
5809,5306,0.5730162
5809,5308,0.3134512
5809,5310,0.6210718
5809,5313,0.5252454
5809,5315,0.8110995
5809,5318,0.3235101
5809,5321,0.5979398
5809,5347,0.3229815
5809,5353,0.3463843
5809,5360,0.1814049
5809,5361,1
5809,5364,0.5504699
5809,5368,0.4109838
5809,5376,0.3987921
5809,5380,0.1929707
5809,5390,0.3467616
5809,5400,0.512993
5809,5411,0.5726621
5809,5425,0.8564884
5809,5440,0.3765846
5809,5467,0.3013264
5809,5475,1
5809,5480,0.9546806
5809,5483,0.98
5809,5490,1
5809,5495,1
5809,5501,0.5252153
5809,5541,0.517507
5809,5543,1
5809,5576,0.3881111
5809,5579,1
5809,5585,1
5809,5591,0.841125
5809,5604,1
5809,5607,0.3862129
5809,5615,0.3509259
5809,5628,0.7764745
5809,5631,0.1948013
5809,5642,0.343088
5809,5647,0.7834606
5809,5649,0.7347033
5809,5652,0.6056944
5809,5656,0.3852292
5809,5658,0.7326829
5809,5659,1
5809,5660,0.6814306
5809,5664,0.4116267
5809,5665,1
5809,5667,0.7598889
5809,5670,0.6555092
5809,5674,0.4538681
5809,5679,0.2714051
5809,5686,0.4501325
5809,5690,0.5293865
5809,5697,0.400122
5809,5736,1
5809,5756,0.7007197
5809,5761,0.4402037
5809,5789,0.5148634
5809,5790,0.8480703
5809,5792,0.3239398
5809,5809,0
5809,5819,0.946243
5809,5837,1
5809,5842,0.693294
5809,5847,0.7223704
5809,5854,0.7440509
5809,5856,0.5637361
5809,5858,0.9623588
5809,5861,0.2383125
5809,5873,0.9682662
5809,5885,0.8668426
5809,5887,0.5774053
5809,5890,0.6788704
5809,5893,1
5809,5895,1
5819,5001,0.5379772
5819,5002,1
5819,5004,0.9614097
5819,5021,0.865794
5819,5030,0.8403866
5819,5031,1
5819,5034,1
5819,5036,0.8674352
5819,5038,0.5919931
5819,5040,0.8713866
5819,5042,0.553287
5819,5044,0.7267662
5819,5045,1
5819,5051,1
5819,5055,1
5819,5059,0.9715672
5819,5079,0.5748611
5819,5086,0.7626597
5819,5088,0.5576292
5819,5091,1
5819,5093,1
5819,5101,1
5819,5107,0.7273241
5819,5113,0.6751111
5819,5120,0.803757
5819,5125,0.8266666
5819,5129,0.6344
5819,5134,0.5939699
5819,5138,0.7216343
5819,5142,1
5819,5145,1
5819,5147,1
5819,5148,0.7733122
5819,5150,0.7198774
5819,5154,0.7966647
5819,5172,1
5819,5190,0.8327129
5819,5197,0.8986852
5819,5206,0.7687546
5819,5209,1
5819,5212,0.5414853
5819,5234,0.9032685
5819,5237,0.5538472
5819,5240,0.760743
5819,5250,1
5819,5264,0.548419
5819,5266,0.6037924
5819,5282,0.9303264
5819,5284,0.8491064
5819,5306,0.6785718
5819,5308,0.579053
5819,5310,0.7993125
5819,5313,0.8961968
5819,5315,0.7532407
5819,5318,0.6607386
5819,5321,0.9688935
5819,5347,0.9139097
5819,5353,1
5819,5360,0.5602921
5819,5361,0.3179005
5819,5364,1
5819,5368,1
5819,5376,0.8082302
5819,5380,0.621032
5819,5390,0.9258171
5819,5400,0.9543935
5819,5411,0.4116921
5819,5425,1
5819,5440,0.7138131
5819,5467,0.8803819
5819,5475,1
5819,5480,1
5819,5483,1
5819,5490,1
5819,5495,1
5819,5501,0.4572523
